game_id,game_date,game_type,champioship_id,category,home_division,home_team_id,home_team_name,home_club,home_score,away_team_id,away_team_name,away_division,away_club,away_score,championship_name,season,home_divsion,away_divsion,home_elo,away_elo,elo_change,margin,home_elo_change,away_elo_change
1101,2014-03-15,2,39,Men,1.0,466,UCF  W,UCF W,41,467,UF W,1.0,UF Women,19,Women College D1 - SIRC,2014,1.0,1.0,1601,1625,0,22,24.0,-24.0
639,2014-03-15,2,24,Men,3.0,260,Brevard,Brevard,79,265,Indian River,3.0,Indian River Raptors,7,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1451,1239,0,72,19.0,-19.0
638,2014-03-15,2,24,Men,3.0,258,Gainesville,Gainesville Hogs,24,259,Palm Beach,3.0,Palm Beach,15,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1641,1629,0,9,11.0,-11.0
755,2014-03-15,2,23,Men,2.0,266,Boca Raton,Boca Raton,28,273,Miami Tridents,2.0,Miami Tridents,10,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1666,1622,0,18,16.0,-16.0
753,2014-03-15,2,23,Men,2.0,272,Jacksonville,Jacksonville M,29,270,Orlando,2.0,Orlando RFC,47,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1432,1507,0,-18,-20.0,20.0
752,2014-03-15,2,23,Men,2.0,268,Naples,Hammerheads,18,269,Miami Rugby,2.0,Miami Rugby FC,22,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1485,1635,0,-4,-6.0,6.0
1068,2014-03-15,2,33,Men,2.0,412,FGCU W 2014,FGCU Women,71,411,Eckerd  W 2014,2.0,Eckerd Rugby W,0,Womens College D2 Spring,2014,2.0,2.0,1312,1419,0,71,79.0,-79.0
640,2014-03-15,2,24,Men,3.0,263,Boca Raton (D3),Boca Raton,10,261,Sarasota,3.0,Sarasota,41,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1483,1680,0,-31,-17.0,17.0
1019,2014-03-15,2,31,Men,4.0,440,Miami Rugby HS,Miami Rugby Youth,36,438,Weston HS,4.0,Weston U19,24,FRYU 2014 High School,2014,4.0,4.0,1636,1576,0,12,11.0,-11.0
1018,2014-03-15,2,31,Men,4.0,441,Naples Bears - HS,Hammerhead Youth Rugby,61,435,Tampa Krewe HS,4.0,Tampa Krewe,0,FRYU 2014 High School,2014,4.0,4.0,1629,1392,0,61,15.0,-15.0
1017,2014-03-15,2,31,Men,4.0,436,Riviera Beach HS,Riviera Beach,32,432,Cape Pirates,4.0,Cape Pirates,10,FRYU 2014 High School,2014,4.0,4.0,1524,1398,0,22,12.0,-12.0
1016,2014-03-15,2,31,Men,4.0,434,Orlando HS,Orlando RFC,41,437,Trojan Rugby,4.0,Trojan U19,10,FRYU 2014 High School,2014,4.0,4.0,1633,1572,0,31,22.0,-22.0
1015,2014-03-15,2,31,Men,4.0,433,Daytona HS,Daytona U19,15,442,Mavericks RFC,4.0,Archbishop McCarthy,0,FRYU 2014 High School,2014,4.0,4.0,1613,1378,0,15,5.0,-5.0
981,2014-03-15,2,30,Men,2.0,427,Jacksonville W,Jacksonville W,7,428,Orlando W,2.0,Orlando RFC,12,Women Southern Conference Championship (Florida),2014,2.0,2.0,1488,1470,0,-5,-12.0,12.0
1038,2014-03-15,2,37,Men,1.0,450,U of Florida,UF Men,60,449,Vanderbilt U,1.0,Out of State,43,2014 SCRC Competition (UF Only) ,2014,1.0,1.0,1553,1505,0,17,15.0,-15.0
1020,2014-03-15,2,31,Men,4.0,443,Cardinal Gibbons ,Cardinal Gibbons,42,439,Boca Raton HS,4.0,Boca Raton Juniors,7,FRYU 2014 High School,2014,4.0,4.0,1366,1365,0,35,31.0,-31.0
915,2014-03-22,2,32,Men,1.0,390,FSU,Florida State M,10,388,UCF,1.0,UCF M,77,SIRC Spring Championship - South,2014,1.0,1.0,1509,1691,0,-67,-33.0,33.0
914,2014-03-22,2,32,Men,1.0,391,USF,USF M,14,389,FIU,1.0,FIU M,38,SIRC Spring Championship - South,2014,1.0,1.0,1296,1451,0,-24,-17.0,17.0
1039,2014-03-22,5,37,College Women,1.0,450,U of Florida,UF Men,30,451,Auburn U,1.0,Out of State,27,2014 SCRC Competition (UF Only) ,2014,1.0,1.0,1568,1505,0,3,5.0,-5.0
1115,2014-03-22,1,27,,4.0,394,Tampa Krewe HS,Tampa Krewe,24,473,Naples Bears - HS,4.0,Hammerhead Youth Rugby,29,Friendly Games 2013-14,2014,4.0,4.0,1377,1644,0,-5,-3.0,3.0
1070,2014-03-22,2,33,Men,2.0,410,USF W 2014,USF - W,38,408,FAU W 2014,2.0,FAU Rugby W,19,Womens College D2 Spring,2014,2.0,2.0,1583,1510,0,19,14.0,-14.0
1069,2014-03-22,2,33,Men,2.0,412,FGCU W 2014,FGCU Women,52,413,UM W 2014,2.0,UM Women,0,Womens College D2 Spring,2014,2.0,2.0,1391,1349,0,52,35.0,-35.0
1091,2014-03-22,2,39,Men,1.0,462,FSU W,Florida State W,17,466,UCF  W,1.0,UCF W,41,Women College D1 - SIRC,2014,1.0,1.0,1523,1625,0,-24,-21.0,21.0
759,2014-03-22,2,23,Men,2.0,269,Miami Rugby,Miami Rugby FC,15,273,Miami Tridents,2.0,Miami Tridents,5,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1641,1606,0,10,11.0,-11.0
758,2014-03-22,2,23,Men,2.0,268,Naples,Hammerheads,0,266,Boca Raton,2.0,Boca Raton,31,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1479,1682,0,-31,-16.0,16.0
757,2014-03-22,2,23,Men,2.0,267,Tampa Krewe,Tampa Krewe,72,271,Daytona,2.0,Daytona M,24,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1542,1369,0,48,17.0,-17.0
644,2014-03-22,2,24,Men,3.0,261,Sarasota,Sarasota,31,262,Pelicans,3.0,Pelicans,7,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1697,1464,0,24,7.0,-7.0
643,2014-03-22,2,24,Men,3.0,259,Palm Beach,Palm Beach,67,265,Indian River,3.0,Indian River Raptors,0,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1618,1220,0,67,6.0,-6.0
642,2014-03-22,2,24,Men,3.0,260,Brevard,Brevard,19,258,Gainesville,3.0,Gainesville Hogs,28,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1470,1652,0,-9,-8.0,8.0
761,2014-03-22,2,23,Men,2.0,272,Jacksonville,Jacksonville M,26,274,Ft. Lauderdale,2.0,Ft. Lauderdale,58,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1412,1610,0,-32,-17.0,17.0
1040,2014-03-29,2,37,Men,1.0,446,U of Kentucky,Out of State,38,450,U of Florida,1.0,UF Men,12,2014 SCRC Competition (UF Only) ,2014,1.0,1.0,1505,1573,0,26,32.0,-32.0
1031,2014-03-29,2,31,Men,4.0,443,Cardinal Gibbons ,Cardinal Gibbons,45,442,Mavericks RFC,4.0,Archbishop McCarthy,14,FRYU 2014 High School,2014,4.0,4.0,1397,1373,0,31,26.0,-26.0
1071,2014-03-29,2,33,Men,2.0,413,UM W 2014,UM Women,7,408,FAU W 2014,2.0,FAU Rugby W,81,Womens College D2 Spring,2014,2.0,2.0,1314,1496,0,-74,-35.0,35.0
1026,2014-04-05,2,31,Men,4.0,440,Miami Rugby HS,Miami Rugby Youth,27,443,Cardinal Gibbons ,4.0,Cardinal Gibbons,14,FRYU 2014 High School,2014,4.0,4.0,1647,1423,0,13,5.0,-5.0
1025,2014-04-05,2,31,Men,4.0,441,Naples Bears - HS,Hammerhead Youth Rugby,15,442,Mavericks RFC,4.0,Archbishop McCarthy,0,FRYU 2014 High School,2014,4.0,4.0,1647,1347,0,15,3.0,-3.0
1024,2014-04-05,2,31,Men,4.0,437,Trojan Rugby,Trojan U19,33,436,Riviera Beach HS,4.0,Riviera Beach,24,FRYU 2014 High School,2014,4.0,4.0,1550,1536,0,9,11.0,-11.0
1023,2014-04-05,2,31,Men,4.0,438,Weston HS,Weston U19,66,439,Boca Raton HS,4.0,Boca Raton Juniors,24,FRYU 2014 High School,2014,4.0,4.0,1565,1334,0,42,11.0,-11.0
1022,2014-04-05,2,31,Men,4.0,434,Orlando HS,Orlando RFC,20,433,Daytona HS,4.0,Daytona U19,17,FRYU 2014 High School,2014,4.0,4.0,1655,1618,0,3,6.0,-6.0
1113,2014-04-05,1,27,,2.0,315,Eckerd,Eckerd Rugby M,25,325,UM,2.0,UM Men,19,Friendly Games 2013-14,2014,2.0,2.0,1420,1253,0,6,4.0,-4.0
1119,2014-04-05,3,24,Women,3.0,258,Gainesville,Gainesville Hogs,60,259,Palm Beach,3.0,Palm Beach,7,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1660,1624,0,53,36.0,-36.0
1120,2014-04-05,2,32,Men,1.0,388,UCF,UCF M,85,389,FIU,1.0,FIU M,0,SIRC Spring Championship - South,2014,1.0,1.0,1724,1468,0,85,17.0,-17.0
1118,2014-04-05,3,24,Women,3.0,261,Sarasota,Sarasota,34,260,Brevard,3.0,Brevard,8,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1704,1462,0,26,7.0,-7.0
1117,2014-04-05,3,23,Women,2.0,266,Boca Raton,Boca Raton,17,274,Ft. Lauderdale,2.0,Ft. Lauderdale,20,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1698,1627,0,-3,-11.0,11.0
1116,2014-04-05,3,23,Women,2.0,269,Miami Rugby,Miami Rugby FC,20,267,Tampa Krewe,2.0,Tampa Krewe,14,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1652,1559,0,6,6.0,-6.0
1121,2014-04-05,2,32,Men,1.0,391,USF,USF M,15,390,FSU,1.0,Florida State M,21,SIRC Spring Championship - South,2014,1.0,1.0,1279,1476,0,-6,-6.0,6.0
1021,2014-04-12,2,31,Men,4.0,435,Tampa Krewe HS,Tampa Krewe,32,432,Cape Pirates,4.0,Cape Pirates,43,FRYU 2014 High School,2014,4.0,4.0,1374,1386,0,-11,-18.0,18.0
1123,2014-04-12,4,23,College Men,2.0,269,Miami Rugby,Miami Rugby FC,37,274,Ft. Lauderdale,2.0,Ft. Lauderdale,10,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1658,1638,0,27,23.0,-23.0
1124,2014-04-12,4,24,College Men,3.0,261,Sarasota,Sarasota,16,258,Gainesville,3.0,Gainesville Hogs,20,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1711,1696,0,-4,-11.0,11.0
1056,2014-04-12,2,31,Men,4.0,441,Naples Bears - HS,Hammerhead Youth Rugby,58,443,Cardinal Gibbons ,4.0,Cardinal Gibbons,17,FRYU 2014 High School,2014,4.0,4.0,1650,1418,0,41,11.0,-11.0
1089,2014-04-12,2,30,Men,2.0,427,Jacksonville W,Jacksonville W,22,428,Orlando W,2.0,Orlando RFC,24,Women Southern Conference Championship (Florida),2014,2.0,2.0,1476,1482,0,-2,-8.0,8.0
1032,2014-04-26,2,31,Men,4.0,440,Miami Rugby HS,Miami Rugby Youth,12,441,Naples Bears - HS,4.0,Hammerhead Youth Rugby,19,FRYU 2014 High School,2014,4.0,4.0,1652,1661,0,-7,-14.0,14.0
1030,2014-04-26,2,31,Men,4.0,436,Riviera Beach HS,Riviera Beach,41,439,Boca Raton HS,4.0,Boca Raton Juniors,12,FRYU 2014 High School,2014,4.0,4.0,1525,1323,0,29,10.0,-10.0
1029,2014-04-26,2,31,Men,4.0,438,Weston HS,Weston U19,21,437,Trojan Rugby,4.0,Trojan U19,19,FRYU 2014 High School,2014,4.0,4.0,1576,1561,0,2,5.0,-5.0
1028,2014-04-26,2,31,Men,4.0,434,Orlando HS,Orlando RFC,15,435,Tampa Krewe HS,4.0,Tampa Krewe,0,FRYU 2014 High School,2014,4.0,4.0,1661,1356,0,15,3.0,-3.0
1127,2014-04-26,1,27,,1.0,308,FIU,FIU M,45,476,FIU Alumni,4.0,FIU M,15,Friendly Games 2013-14,2014,1.0,4.0,1451,1511,0,30,35.0,-35.0
1027,2014-04-26,2,31,Men,4.0,432,Cape Pirates,Cape Pirates,5,433,Daytona HS,4.0,Daytona U19,48,FRYU 2014 High School,2014,4.0,4.0,1404,1612,0,-43,-21.0,21.0
1128,2014-05-03,3,31,Women,4.0,433,Daytona HS,Daytona U19,41,440,Miami Rugby HS,4.0,Miami Rugby Youth,15,FRYU 2014 High School,2014,4.0,4.0,1633,1638,0,26,25.0,-25.0
1129,2014-05-03,3,31,Women,4.0,438,Weston HS,Weston U19,23,437,Trojan Rugby,4.0,Trojan U19,17,FRYU 2014 High School,2014,4.0,4.0,1581,1556,0,6,8.0,-8.0
1130,2014-05-10,6,31,HS Boys,4.0,441,Naples Bears - HS,Hammerhead Youth Rugby,50,433,Daytona HS,4.0,Daytona U19,5,FRYU 2014 High School,2014,4.0,4.0,1675,1658,0,45,35.0,-35.0
1131,2014-05-10,6,31,HS Boys,4.0,434,Orlando HS,Orlando RFC,73,438,Weston HS,4.0,Weston U19,3,FRYU 2014 High School,2014,4.0,4.0,1664,1589,0,70,38.0,-38.0
1324,2014-09-05,1,47,,2.0,532,Ft. Lauderdale,Ft. Lauderdale,74,531,HMS Argyle,4.0,Out of State,13,2014-15 Friendlies,2015,2.0,4.0,1587,1505,0,61,33.0,-33.0
1325,2014-09-06,1,47,,2.0,528,USF,USF M,15,533,U of Florida,2.0,UF Men,61,2014-15 Friendlies,2015,2.0,2.0,1331,1532,0,-46,-22.0,22.0
1333,2014-09-06,1,47,,2.0,544,UM,UM Men,13,545,FAU,2.0,FAU Rugby Men,15,2014-15 Friendlies,2015,2.0,2.0,1313,1514,0,-2,-3.0,3.0
1330,2014-09-13,1,47,,1.0,539,FSU W,Florida State W,21,538,Jacksonville W 2015,2.0,Jacksonville W,10,2014-15 Friendlies,2015,1.0,2.0,1502,1505,0,11,14.0,-14.0
1342,2014-09-13,1,47,,3.0,556,Tallahassee,Tallahassee RFC,22,540,Jacksonville,2.0,Jacksonville M,27,2014-15 Friendlies,2015,3.0,2.0,1505,1422,0,-5,-15.0,15.0
1343,2014-09-13,1,47,,2.0,557,Key West  Rugby,Key West  Rugby,7,558,FIU,2.0,FIU M,12,2014-15 Friendlies,2015,2.0,2.0,1487,1490,0,-5,-11.0,11.0
1321,2014-09-13,1,47,,3.0,527,Sarasota,Sarasota,61,528,USF,2.0,USF M,5,2014-15 Friendlies,2015,3.0,2.0,1651,1309,0,56,7.0,-7.0
1335,2014-09-13,1,47,,2.0,547,UNF,UNF RFC,31,546,Florida Tech Rugby,2.0,Florida Tech Rugby,18,2014-15 Friendlies,2015,2.0,2.0,1532,1505,0,13,14.0,-14.0
1334,2014-09-13,1,47,,3.0,542,Gainesville,Gainesville Hogs,22,543,Orlando,2.0,Orlando RFC,22,2014-15 Friendlies,2015,3.0,2.0,1656,1521,0,0,-2.0,2.0
1336,2014-09-13,2,48,Men,2.0,549,Auburn U,Out of State,14,548,U of Florida,2.0,UF Men,53,SCRC (UF Only),2015,2.0,2.0,1501,1554,0,-39,-37.0,37.0
1370,2014-09-19,1,47,,2.0,570,FSU,Florida State M,0,569,Arkansas State U,2.0,Out of State,87,2014-15 Friendlies,2015,2.0,2.0,1487,1505,0,-87,-78.0,78.0
1360,2014-09-20,1,47,,2.0,567,Tridents,Miami Tridents,19,568,Palm Beach,3.0,Palm Beach,29,2014-15 Friendlies,2015,2.0,3.0,1505,1567,0,-10,-14.0,14.0
1331,2014-09-20,1,47,,2.0,540,Jacksonville,Jacksonville M,15,542,Gainesville,3.0,Gainesville Hogs,10,2014-15 Friendlies,2015,2.0,3.0,1437,1654,0,5,18.0,-18.0
1347,2014-09-20,2,45,Men,2.0,526,USF,USF M,10,522,FAU,2.0,FAU Rugby Men,20,SIRC  (College Men),2015,2.0,2.0,1302,1517,0,-10,-7.0,7.0
1348,2014-09-20,2,45,Men,2.0,523,FIU,FIU M,22,525,UCF,2.0,UCF M,10,SIRC  (College Men),2015,2.0,2.0,1501,1682,0,12,27.0,-27.0
1337,2014-09-20,2,48,Men,2.0,553,Tennessee U,Out of State,45,548,U of Florida,2.0,UF Men,17,SCRC (UF Only),2015,2.0,2.0,1505,1591,0,28,36.0,-36.0
1134,2014-09-20,2,44,Men,2.0,484,USF,USF M,10,478,FAU,2.0,FAU Rugby Men,20,Florida Cup (College Men),2015,2.0,2.0,1295,1524,0,-10,-6.0,6.0
1135,2014-09-20,2,44,Men,2.0,480,FIU,FIU M,22,482,UCF,2.0,UCF M,10,Florida Cup (College Men),2015,2.0,2.0,1528,1655,0,12,23.0,-23.0
1251,2014-09-20,2,46,Men,1.0,518,UF W,UF Women,81,516,FSU W,1.0,Florida State W,10,Florida Cup (College Women),2015,1.0,1.0,1577,1516,0,71,41.0,-41.0
1371,2014-09-27,1,47,,3.0,556,Tallahassee,Tallahassee RFC,31,579,Macon Love RFC,4.0,Out of State,7,2014-15 Friendlies,2015,3.0,4.0,1490,1505,0,24,25.0,-25.0
1349,2014-09-27,2,45,Men,2.0,525,UCF,UCF M,24,524,FSU,2.0,Florida State M,5,SIRC  (College Men),2015,2.0,2.0,1632,1409,0,19,6.0,-6.0
1338,2014-09-27,2,48,Men,2.0,548,U of Florida,UF Men,24,551,Kentucky U,2.0,Out of State,10,SCRC (UF Only),2015,2.0,2.0,1555,1505,0,14,13.0,-13.0
1139,2014-09-27,2,44,Men,2.0,484,USF,USF M,26,477,Eckerd,2.0,Eckerd Rugby M,38,Florida Cup (College Men),2015,2.0,2.0,1289,1444,0,-12,-10.0,10.0
1246,2014-09-27,2,46,Men,2.0,519,UM W,UM Women,0,518,UF W,1.0,UF Women,98,Florida Cup (College Women),2015,2.0,1.0,1484,1618,0,-98,-55.0,55.0
1136,2014-09-27,2,44,Men,2.0,482,UCF,UCF M,24,481,FSU,2.0,Florida State M,5,Florida Cup (College Men),2015,2.0,2.0,1638,1403,0,19,6.0,-6.0
1247,2014-09-27,2,46,Men,1.0,516,FSU W,Florida State W,0,521,FIU W,2.0,FIU W,87,Florida Cup (College Women),2015,1.0,2.0,1475,1505,0,-87,-75.0,75.0
1245,2014-09-27,2,46,Men,2.0,515,FGCU W,FGCU Women,7,520,USF W,2.0,USF - W,36,Florida Cup (College Women),2015,2.0,2.0,1505,1505,0,-29,-36.0,36.0
1138,2014-09-27,2,44,Men,2.0,483,UM,UM Men,17,480,FIU,2.0,FIU M,50,Florida Cup (College Men),2015,2.0,2.0,1310,1551,0,-33,-14.0,14.0
1384,2014-10-03,1,47,,2.0,587,Clemson University,Out of State,34,547,UNF,2.0,UNF RFC,17,2014-15 Friendlies,2015,2.0,2.0,1505,1546,0,17,22.0,-22.0
1248,2014-10-04,2,46,Men,2.0,515,FGCU W,FGCU Women,52,519,UM W,2.0,UM Women,24,Florida Cup (College Women),2015,2.0,2.0,1469,1429,0,28,22.0,-22.0
1143,2014-10-04,2,44,Men,2.0,477,Eckerd,Eckerd Rugby M,5,482,UCF,2.0,UCF M,46,Florida Cup (College Men),2015,2.0,2.0,1454,1644,0,-41,-22.0,22.0
1141,2014-10-04,2,44,Men,2.0,479,FGCU,FGCU,5,483,UM,2.0,UM Men,10,Florida Cup (College Men),2015,2.0,2.0,1394,1296,0,-5,-16.0,16.0
1250,2014-10-04,2,46,Men,2.0,513,Eckerd W,Eckerd Rugby W,0,517,UCF W,1.0,UCF W,87,Florida Cup (College Women),2015,2.0,1.0,1505,1505,0,-87,-83.0,83.0
1323,2014-10-04,1,47,,3.0,527,Sarasota,Sarasota,23,530,Tampa D3,3.0,Tampa Krewe,21,2014-15 Friendlies,2015,3.0,3.0,1658,1505,0,2,3.0,-3.0
1385,2014-10-04,1,47,,4.0,586,Asheville ,Out of State,34,547,UNF,2.0,UNF RFC,7,2014-15 Friendlies,2015,4.0,2.0,1505,1524,0,27,28.0,-28.0
1362,2014-10-04,1,47,,2.0,543,Orlando,Orlando RFC,77,559,Pelican,3.0,Pelicans,14,2014-15 Friendlies,2015,2.0,3.0,1523,1505,0,63,45.0,-45.0
1372,2014-10-04,2,47,Men,3.0,568,Palm Beach,Palm Beach,17,580,Boca Raton,2.0,Boca Raton,27,2014-15 Friendlies,2015,3.0,2.0,1581,1641,0,-10,-14.0,14.0
1375,2014-10-04,1,47,,2.0,538,Jacksonville W 2015,Jacksonville W,19,581,Atlanta W,2.0,Out of State,41,2014-15 Friendlies,2015,2.0,2.0,1491,1505,0,-22,-28.0,28.0
1374,2014-10-04,1,47,,3.0,542,Gainesville,Gainesville Hogs,31,571,Savannah,2.0,Out of State,8,2014-15 Friendlies,2015,3.0,2.0,1636,1505,0,23,12.0,-12.0
1339,2014-10-04,2,48,Men,2.0,548,U of Florida,UF Men,22,552,U South Carolina,2.0,Out of State,40,SCRC (UF Only),2015,2.0,2.0,1568,1505,0,-18,-31.0,31.0
1383,2014-10-11,1,47,,3.0,585,Brevard,Brevard,24,530,Tampa D3,3.0,Tampa Krewe,22,2014-15 Friendlies,2015,3.0,3.0,1467,1502,0,2,7.0,-7.0
1382,2014-10-11,2,44,Men,2.0,483,UM,UM Men,14,477,Eckerd,2.0,Eckerd Rugby M,22,Florida Cup (College Men),2015,2.0,2.0,1312,1432,0,-8,-9.0,9.0
1344,2014-10-11,2,46,Men,2.0,514,FAU W,FAU Rugby W,10,517,UCF W,1.0,UCF W,24,Florida Cup (College Women),2015,2.0,1.0,1505,1588,0,-14,-16.0,16.0
1326,2014-10-11,1,47,,4.0,535,Life Men,Out of State,69,537,FRU HPP,4.0,FRU  HPP,14,2014-15 Friendlies,2015,4.0,4.0,1505,1505,0,55,44.0,-44.0
1352,2014-10-11,2,45,Men,2.0,524,FSU,Florida State M,32,526,USF,2.0,USF M,10,SIRC  (College Men),2015,2.0,2.0,1397,1279,0,22,13.0,-13.0
1377,2014-10-11,1,47,,2.0,545,FAU,FAU Rugby Men,41,583,Owlboys (FAU Alumni),4.0,FAU Rugby Men,51,2014-15 Friendlies,2015,2.0,4.0,1530,1505,0,-10,-19.0,19.0
1145,2014-10-11,2,44,Men,2.0,481,FSU,Florida State M,32,484,USF,2.0,USF M,10,Florida Cup (College Men),2015,2.0,2.0,1410,1266,0,22,11.0,-11.0
1380,2014-10-11,1,47,,2.0,584,Miami RFC,Miami Rugby FC,28,558,FIU,2.0,FIU M,40,2014-15 Friendlies,2015,2.0,2.0,1505,1565,0,-12,-16.0,16.0
1202,2014-10-18,2,41,Men,3.0,506,Sarasota,Sarasota,60,507,Indian River,3.0,Indian River Raptors,0,Mens DIII,2015,3.0,3.0,1661,1286,0,60,6.0,-6.0
1140,2014-10-18,2,44,Men,2.0,478,FAU,FAU Rugby Men,20,480,FIU,2.0,FIU M,0,Florida Cup (College Men),2015,2.0,2.0,1511,1581,0,20,27.0,-27.0
1203,2014-10-18,2,41,Men,3.0,508,Daytona,Daytona M,25,500,Brevard,3.0,Brevard,17,Mens DIII,2015,3.0,3.0,1390,1474,0,8,16.0,-16.0
1201,2014-10-18,2,41,Men,3.0,504,Palm Beach,Palm Beach,38,505,Tampa D3,3.0,Tampa Krewe,7,Mens DIII,2015,3.0,3.0,1567,1495,0,31,21.0,-21.0
1148,2014-10-18,2,44,Men,2.0,484,USF,USF M,0,482,UCF,2.0,UCF M,88,Florida Cup (College Men),2015,2.0,2.0,1255,1666,0,-88,-12.0,12.0
1256,2014-10-18,2,46,Men,2.0,520,USF W,USF - W,5,517,UCF W,1.0,UCF W,48,Florida Cup (College Women),2015,2.0,1.0,1541,1604,0,-43,-39.0,39.0
1353,2014-10-18,2,45,Men,2.0,526,USF,USF M,0,525,UCF,2.0,UCF M,88,SIRC  (College Men),2015,2.0,2.0,1243,1678,0,-88,-10.0,10.0
1200,2014-10-18,2,41,Men,3.0,502,Gainesville,Gainesville Hogs,22,503,Pelican,3.0,Pelicans,7,Mens DIII,2015,3.0,3.0,1648,1460,0,15,7.0,-7.0
1376,2014-10-18,1,47,,2.0,547,UNF,UNF RFC,31,543,Orlando,2.0,Orlando RFC,43,2014-15 Friendlies,2015,2.0,2.0,1496,1568,0,-12,-15.0,15.0
1350,2014-10-18,2,45,Men,2.0,522,FAU,FAU Rugby Men,20,523,FIU,2.0,FIU M,0,SIRC  (College Men),2015,2.0,2.0,1538,1554,0,20,22.0,-22.0
1150,2014-10-25,2,44,Men,2.0,480,FIU,FIU M,27,481,FSU,2.0,Florida State M,7,Florida Cup (College Men),2015,2.0,2.0,1532,1421,0,20,12.0,-12.0
1151,2014-10-25,2,44,Men,2.0,478,FAU,FAU Rugby Men,5,477,Eckerd,2.0,Eckerd Rugby M,30,Florida Cup (College Men),2015,2.0,2.0,1560,1441,0,-25,-46.0,46.0
1152,2014-10-25,2,44,Men,2.0,484,USF,USF M,29,479,FGCU,2.0,FGCU,15,Florida Cup (College Men),2015,2.0,2.0,1233,1378,0,14,27.0,-27.0
1340,2014-10-25,2,48,Men,2.0,548,U of Florida,UF Men,24,555,U Georgia,2.0,Out of State,22,SCRC (UF Only),2015,2.0,2.0,1537,1505,0,2,5.0,-5.0
1354,2014-10-25,2,45,Men,2.0,524,FSU,Florida State M,7,523,FIU,2.0,FIU M,27,SIRC  (College Men),2015,2.0,2.0,1409,1544,0,-20,-16.0,16.0
1153,2014-10-26,2,44,Men,2.0,481,FSU,Florida State M,20,477,Eckerd,2.0,Eckerd Rugby M,0,Florida Cup (College Men),2015,2.0,2.0,1393,1487,0,20,29.0,-29.0
1154,2014-10-26,2,44,Men,2.0,484,USF,USF M,12,480,FIU,2.0,FIU M,59,Florida Cup (College Men),2015,2.0,2.0,1260,1560,0,-47,-14.0,14.0
1355,2014-10-26,2,45,Men,2.0,523,FIU,FIU M,57,526,USF,2.0,USF M,12,SIRC  (College Men),2015,2.0,2.0,1574,1246,0,45,7.0,-7.0
1358,2014-10-26,2,44,Men,2.0,483,UM,UM Men,0,478,FAU,2.0,FAU Rugby Men,20,Florida Cup (College Men),2015,2.0,2.0,1303,1514,0,-20,-11.0,11.0
1367,2014-10-26,2,44,Men,2.0,478,FAU,FAU Rugby Men,17,479,FGCU,2.0,FGCU,20,Florida Cup (College Men),2015,2.0,2.0,1525,1351,0,-3,-15.0,15.0
1155,2014-11-01,2,44,Men,2.0,480,FIU,FIU M,20,477,Eckerd,2.0,Eckerd Rugby M,0,Florida Cup (College Men),2015,2.0,2.0,1581,1458,0,20,12.0,-12.0
1156,2014-11-01,2,44,Men,2.0,479,FGCU,FGCU,0,481,FSU,2.0,Florida State M,20,Florida Cup (College Men),2015,2.0,2.0,1366,1422,0,-20,-23.0,23.0
1157,2014-11-01,2,44,Men,2.0,483,UM,UM Men,42,484,USF,2.0,USF M,17,Florida Cup (College Men),2015,2.0,2.0,1292,1239,0,25,19.0,-19.0
1405,2014-11-01,1,47,,2.0,567,Tridents,Miami Tridents,67,558,FIU,2.0,FIU M,0,2014-15 Friendlies,2015,2.0,2.0,1491,1593,0,67,74.0,-74.0
1158,2014-11-08,2,44,Men,2.0,477,Eckerd,Eckerd Rugby M,20,479,FGCU,2.0,FGCU,0,Florida Cup (College Men),2015,2.0,2.0,1446,1343,0,20,13.0,-13.0
1249,2014-11-08,2,46,Men,2.0,514,FAU W,FAU Rugby W,12,521,FIU W,2.0,FIU W,26,Florida Cup (College Women),2015,2.0,2.0,1489,1580,0,-14,-15.0,15.0
1144,2014-11-08,2,44,Men,2.0,482,UCF,UCF M,91,478,FAU,2.0,FAU Rugby Men,5,Florida Cup (College Men),2015,2.0,2.0,1688,1510,0,86,26.0,-26.0
1208,2014-11-08,2,41,Men,3.0,507,Indian River,Indian River Raptors,7,508,Daytona,3.0,Daytona M,72,Mens DIII,2015,3.0,3.0,1280,1406,0,-65,-41.0,41.0
